R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att
Ronda Rousey,Sara McMann,Herb Dean,2014,"Las Vegas, Nevada, USA",Red,True,Women's Bantamweight,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,7.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,9.0,8.0,0.88,0.0,2.0,2.0,1.0,73.0,72.0,1.0,0.0,8.0,6.0,8.0,6.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
Daniel Cormier,Patrick Cummins,Mario Yamasaki,2014,"Las Vegas, Nevada, USA",Red,False,Light Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rory MacDonald,Demian Maia,Yves Lavigne,2014,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,1.0,0.0,0.0,5.705882352941178,3.882352941176471,5.647058823529411,3.294117647058824,30.117647058823533,8.294117647058824,10.0,7.0588235294117645,38.0,13.176470588235292,0.0,2.0588235294117645,1.5882352941176472,2.588235294117647,0.17647058823529413,45.764705882352935,18.647058823529417,0.4982352941176471,1.0,6.882352941176472,2.294117647058824,0.3617647058823529,79.88235294117645,46.82352941176471,5.0,5.0,4.941176470588236,2.8235294117647056,3.0588235294117645,1.8235294117647056,39.470588235294116,12.705882352941178,6.529411764705883,4.176470588235294,37.470588235294116,10.647058823529411,0.1176470588235294,6.647058823529411
Mike Pyle,TJ Waldburger,Herb Dean,2014,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,1.0,0.0,0.0,2.142857142857143,1.8571428571428568,2.2857142857142856,1.8571428571428568,9.571428571428571,4.0,8.857142857142858,5.857142857142858,16.142857142857142,7.857142857142858,0.2857142857142857,2.4285714285714284,2.0,2.4285714285714284,0.42857142857142855,20.714285714285715,11.714285714285715,0.5885714285714286,2.571428571428572,3.1428571428571432,1.7142857142857142,0.5428571428571429,29.42857142857143,19.142857142857142,2.0,3.0,4.0,2.4285714285714284,4.142857142857143,3.0,8.285714285714286,3.571428571428572,7.0,5.7142857142857135,13.285714285714285,8.285714285714286,0.2857142857142857,2.142857142857143
Robert Whittaker,Stephen Thompson,Mario Yamasaki,2014,"Las Vegas, Nevada, USA",Blue,False,Welterweight,3,0.0,2.0,0.0,16.75,13.0,6.75,5.0,76.75,37.5,2.5,1.75,64.0,26.5,0.75,5.25,4.75,1.0,0.25,86.0,44.25,0.5325,0.0,1.5,1.0,0.375,98.75,55.75,2.0,1.0,15.0,10.5,14.25,9.75,46.0,15.5,5.5,4.0,41.75,11.5,0.0,9.0
Alexis Davis,Jessica Eye,Yves Lavigne,2014,"Las Vegas, Nevada, USA",Red,False,Women's Bantamweight,3,1.0,0.0,0.0,20.0,15.0,45.0,26.0,164.0,39.0,0.0,0.0,176.0,39.0,0.0,13.0,11.0,0.0,0.0,209.0,65.0,0.31,0.0,0.0,0.0,0.0,237.0,93.0,0.0,1.0,20.0,18.0,56.0,42.0,158.0,45.0,0.0,0.0,171.0,53.0,0.0,23.0
Raphael Assuncao,Pedro Munhoz,Chris Tognoni,2014,"Las Vegas, Nevada, USA",Red,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Gibson,Aljamain Sterling,Herb Dean,2014,"Las Vegas, Nevada, USA",Blue,False,Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Makovsky,Joshua Sampo,Chris Tognoni,2014,"Las Vegas, Nevada, USA",Red,False,Flyweight,3,0.0,1.0,0.0,11.0,6.0,1.0,1.0,49.0,20.0,14.0,7.0,50.0,20.0,0.0,3.0,2.0,7.0,1.0,64.0,28.0,0.43,5.0,2.0,2.0,1.0,103.0,65.0,1.0,0.0,4.0,1.0,0.0,0.0,59.0,16.0,4.0,2.0,54.0,15.0,0.0,5.0
Rafaello Oliveira,Erik Koch,Yves Lavigne,2014,"Las Vegas, Nevada, USA",Blue,False,Lightweight,3,2.0,0.0,0.0,5.75,5.25,10.0,7.75,49.75,13.25,1.75,1.5,50.5,12.75,0.25,5.25,4.5,0.25,0.0,61.5,22.5,0.33,1.25,0.0,0.0,0.0,81.25,41.5,2.0,2.0,10.0,7.0,12.75,9.75,32.25,10.5,11.75,9.25,40.0,18.0,0.5,6.75
Ernest Chavez,Yosdenis Cedeno,Chris Tognoni,2014,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyoto Machida,Gegard Mousasi,Mario Yamasaki,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Middleweight,5,0.0,1.0,0.0,18.0,7.0,0.0,0.0,148.0,79.0,2.0,1.0,120.0,62.0,0.0,12.0,11.0,0.0,0.0,150.0,80.0,0.53,0.0,0.0,0.0,0.0,150.0,80.0,1.0,0.0,5.0,3.0,1.0,0.0,105.0,16.0,6.0,2.0,101.0,11.0,0.0,6.0
Jacare Souza,Francis Carmont,Keith Peterson,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Middleweight,3,0.0,6.0,0.0,11.666666666666664,7.833333333333332,8.833333333333334,7.0,32.666666666666664,9.0,14.333333333333336,10.333333333333334,40.833333333333336,15.666666666666664,0.16666666666666666,3.333333333333333,2.833333333333333,4.333333333333333,0.16666666666666666,55.83333333333334,26.33333333333333,0.52,0.6666666666666666,4.5,2.0,0.4466666666666666,81.0,48.5,6.0,0.0,2.833333333333333,1.0,5.833333333333332,3.333333333333333,34.166666666666664,11.166666666666664,1.6666666666666667,1.3333333333333333,29.0,7.666666666666668,0.0,9.833333333333334
Erick Silva,Takenori Sato,Mario Yamasaki,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viscardi Andrade,Nico Musoke,Keith Peterson,2014,"Jaragua do Sul, Santa Catarina, Brazil",Blue,False,Welterweight,3,0.0,1.0,0.0,1.0,1.0,7.0,5.0,16.0,6.0,1.0,1.0,21.0,9.0,0.0,2.0,2.0,1.0,0.0,24.0,12.0,0.5,1.0,1.0,1.0,1.0,35.0,21.0,1.0,0.0,3.0,3.0,4.0,4.0,13.0,9.0,10.0,7.0,24.0,17.0,0.0,0.0
Charles Oliveira,Andy Ogle,Mario Yamasaki,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Featherweight,3,1.0,0.0,0.0,12.0,8.0,1.0,0.6666666666666666,51.33333333333334,21.33333333333333,13.666666666666664,10.666666666666666,49.33333333333334,20.0,0.3333333333333333,4.666666666666667,4.666666666666667,0.6666666666666666,0.3333333333333333,66.0,32.666666666666664,0.4866666666666666,0.0,6.333333333333332,1.6666666666666667,0.4733333333333334,149.0,111.0,1.0,2.0,7.333333333333332,6.0,2.6666666666666665,2.6666666666666665,49.66666666666666,21.0,0.6666666666666666,0.6666666666666666,41.66666666666666,15.333333333333336,0.0,4.0
Cristiano Marcello,Joe Proctor,Osiris de Medeiros,2014,"Jaragua do Sul, Santa Catarina, Brazil",Blue,False,Lightweight,3,1.0,0.0,0.0,2.5,1.5,5.5,2.0,41.0,12.0,1.5,1.5,43.5,12.5,0.5,2.0,1.5,0.5,0.0,48.0,15.5,0.325,2.0,0.0,0.0,0.0,57.5,24.5,1.0,1.0,12.5,7.0,10.0,4.5,55.0,22.5,8.0,4.0,57.0,21.5,0.5,3.5
Rodrigo Damm,Ivan Jorge,Mario Yamasaki,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Lightweight,3,0.0,1.0,0.0,49.0,39.0,49.0,42.0,45.0,27.0,0.0,0.0,19.0,8.0,0.0,26.0,22.0,0.0,0.0,94.0,69.0,0.73,0.0,10.0,2.0,0.2,116.0,87.0,1.0,0.0,19.0,17.0,31.0,28.0,47.0,14.0,0.0,0.0,58.0,24.0,0.0,1.0
Francisco Trinaldo,Jesse Ronson,Keith Peterson,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Lightweight,3,1.0,0.0,0.0,14.0,10.0,4.0,3.0,58.0,27.0,11.0,8.0,46.0,15.0,0.0,13.0,13.0,1.0,0.0,73.0,38.0,0.52,0.0,1.0,1.0,1.0,76.0,41.0,0.0,1.0,3.0,1.0,4.0,2.0,36.0,14.0,3.0,3.0,38.0,16.0,0.0,2.0
Iuri Alcantara,Wilson Reis,Osiris de Medeiros,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Bantamweight,3,0.0,1.0,0.0,8.0,6.0,9.0,7.0,66.0,14.0,21.0,12.0,72.0,12.0,0.0,16.0,15.0,2.0,0.0,96.0,33.0,0.34,0.0,6.0,4.0,0.66,150.0,78.0,1.0,0.0,20.0,13.0,7.0,7.0,49.0,18.0,6.0,4.0,29.0,8.0,0.0,13.0
Felipe Arantes,Maximo Blanco,Mario Yamasaki,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Featherweight,3,1.0,0.0,0.0,8.666666666666666,2.333333333333333,6.333333333333332,4.0,69.33333333333333,20.666666666666668,1.0,0.3333333333333333,59.66666666666666,17.666666666666668,0.0,8.333333333333334,5.0,0.3333333333333333,0.0,76.66666666666667,25.0,0.43,0.3333333333333333,2.6666666666666665,1.0,0.5,89.0,37.0,1.0,2.0,4.666666666666667,1.3333333333333333,6.0,3.0,71.66666666666667,13.666666666666664,1.3333333333333333,0.3333333333333333,66.66666666666667,11.666666666666664,0.0,7.666666666666668
Ildemar Alcantara,Albert Tumenov,Keith Peterson,2014,"Jaragua do Sul, Santa Catarina, Brazil",Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Silva de Andrade,Zubaira Tukhugov,Osiris de Medeiros,2014,"Jaragua do Sul, Santa Catarina, Brazil",Blue,False,Featherweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renan Barao,Urijah Faber,Herb Dean,2014,"Newark, New Jersey, USA",Red,True,Bantamweight,5,0.0,4.0,0.0,15.125,9.75,6.0,3.75,76.25,30.875,21.625,13.875,84.125,35.25,0.25,4.625,3.5,1.125,0.25,103.875,48.5,0.52875,0.75,4.5,1.625,0.4175,127.75,69.875,4.0,2.0,12.25,6.875,5.0,3.25,104.375,32.375,2.125,0.875,89.5,22.375,0.0,9.75
Jose Aldo,Ricardo Lamas,Keith Peterson,2014,"Newark, New Jersey, USA",Red,True,Featherweight,5,0.0,4.0,0.0,7.0,6.25,3.5,3.25,34.25,13.25,10.0,6.75,31.0,11.0,0.25,9.75,6.0,0.5,0.25,47.75,23.25,0.465,1.25,4.0,1.25,0.27,64.5,39.75,4.0,0.0,7.25,3.75,2.25,1.25,37.25,11.25,1.0,1.0,28.5,7.25,0.0,4.75
Frank Mir,Alistair Overeem,Dan Miragliotta,2014,"Newark, New Jersey, USA",Blue,False,Heavyweight,3,2.0,0.0,0.0,19.666666666666668,17.666666666666668,23.33333333333333,18.0,14.0,7.666666666666668,16.333333333333332,11.333333333333336,32.666666666666664,18.0,1.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,53.66666666666666,37.0,0.7066666666666667,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,63.66666666666666,46.33333333333334,1.0,2.0,3.6666666666666665,3.0,7.0,4.333333333333333,22.66666666666667,8.333333333333334,1.3333333333333333,1.0,24.33333333333333,9.666666666666666,0.6666666666666666,3.0
John Lineker,Ali Bagautinov,Keith Peterson,2014,"Newark, New Jersey, USA",Blue,False,Flyweight,3,0.0,2.0,0.0,8.5,6.0,8.5,5.5,86.0,25.0,14.5,10.0,97.0,31.5,1.0,3.5,3.0,1.0,0.0,109.0,40.5,0.415,0.5,4.5,2.0,0.425,114.0,44.5,2.0,0.0,9.5,6.0,7.0,6.0,88.5,26.0,7.0,5.5,77.5,20.0,0.0,15.5
Jamie Varner,Abel Trujillo,Dan Miragliotta,2014,"Newark, New Jersey, USA",Blue,False,Lightweight,3,0.0,1.0,0.0,12.75,11.25,14.75,12.5,42.0,13.75,16.25,14.0,56.5,25.25,0.25,3.75,3.75,1.0,0.0,73.0,40.25,0.5475000000000001,0.5,2.25,2.0,0.9575,88.75,54.25,1.0,2.0,3.75,2.75,4.5,2.75,36.5,13.5,7.25,4.75,38.25,13.75,0.0,6.25
John Makdessi,Alan Patrick,Dan Miragliotta,2014,"Newark, New Jersey, USA",Blue,False,Lightweight,3,0.0,1.0,0.0,6.0,0.0,5.0,3.0,25.0,8.0,5.0,5.0,26.0,13.0,1.0,3.0,3.0,0.0,0.0,35.0,16.0,0.45,0.0,2.0,1.0,0.5,42.0,19.0,1.0,0.0,4.0,3.0,7.0,3.0,21.0,4.0,0.0,0.0,23.0,3.0,0.0,1.0
Chris Cariaso,Danny Martinez,Keith Peterson,2014,"Newark, New Jersey, USA",Red,False,Flyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Catone,Tom Watson,Herb Dean,2014,"Newark, New Jersey, USA",Red,False,Middleweight,3,1.0,0.0,0.0,22.33333333333333,15.0,36.66666666666666,22.66666666666667,59.66666666666666,27.0,2.333333333333333,1.6666666666666667,66.0,27.33333333333333,0.3333333333333333,10.333333333333334,9.0,0.0,0.0,98.66666666666669,51.33333333333334,0.5133333333333333,0.0,0.6666666666666666,0.0,0.0,107.33333333333331,60.0,1.0,2.0,11.333333333333336,9.0,17.333333333333332,12.666666666666664,79.33333333333333,33.333333333333336,17.333333333333332,11.666666666666664,98.33333333333331,45.0,0.0,4.333333333333333
Al Iaquinta,Kevin Lee,Herb Dean,2014,"Newark, New Jersey, USA",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clint Hester,Andy Enz,Gasper Oliver,2014,"Newark, New Jersey, USA",Red,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Rocco Martin,Rashid Magomedov,Gasper Oliver,2014,"Newark, New Jersey, USA",Blue,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neil Magny,Gasan Umalatov,Gasper Oliver,2014,"Newark, New Jersey, USA",Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benson Henderson,Josh Thomson,John McCarthy,2014,"Chicago, Illinois, USA",Red,False,Lightweight,5,0.0,1.0,0.0,5.5,4.0,8.5,6.75,25.0,11.75,11.25,6.5,28.0,12.75,0.5,11.25,8.25,0.25,0.0,44.75,25.0,0.57,0.0,2.0,1.5,0.8300000000000001,65.0,44.5,2.0,1.0,2.75,1.5,5.75,4.0,21.75,5.5,7.75,5.25,30.0,11.5,0.5,2.5
Stipe Miocic,Gabriel Gonzaga,Herb Dean,2014,"Chicago, Illinois, USA",Red,False,Heavyweight,3,0.0,2.0,0.0,2.411764705882353,1.9411764705882355,2.8823529411764706,2.0588235294117645,17.647058823529417,6.352941176470589,6.352941176470589,4.176470588235294,21.058823529411768,7.882352941176472,0.4117647058823529,3.4117647058823533,2.764705882352941,1.4117647058823528,0.0,26.882352941176467,12.588235294117649,0.5682352941176471,0.5882352941176471,2.176470588235294,1.0588235294117647,0.4758823529411765,35.176470588235304,20.235294117647054,4.0,6.0,2.0,1.2352941176470589,6.411764705882352,4.588235294117646,23.176470588235286,6.705882352941178,4.470588235294118,3.0,30.64705882352941,11.941176470588234,0.2352941176470588,1.4117647058823528
Donald Cerrone,Adriano Martins,John McCarthy,2014,"Chicago, Illinois, USA",Red,False,Lightweight,3,0.0,1.0,0.0,3.0,3.0,0.0,0.0,14.0,10.0,8.0,6.0,17.0,11.0,0.0,2.0,2.0,3.0,0.0,22.0,16.0,0.72,1.0,1.0,1.0,1.0,45.0,38.0,1.0,0.0,8.0,4.0,0.0,0.0,26.0,8.0,0.0,0.0,10.0,1.0,0.0,8.0
Darren Elkins,Jeremy Stephens,John McCarthy,2014,"Chicago, Illinois, USA",Blue,False,Featherweight,3,0.0,2.0,0.0,8.352941176470589,6.294117647058822,4.823529411764706,4.0588235294117645,47.058823529411775,17.88235294117647,13.470588235294118,8.352941176470589,48.411764705882355,17.88235294117647,0.4705882352941176,8.588235294117647,6.117647058823528,0.4705882352941176,0.4117647058823529,65.35294117647061,30.294117647058826,0.4758823529411765,0.5294117647058824,2.8823529411764706,1.4117647058823528,0.3423529411764706,86.41176470588233,50.17647058823529,2.0,8.0,7.8235294117647065,5.882352941176472,4.764705882352942,3.294117647058824,59.411764705882355,20.47058823529412,4.941176470588236,2.8235294117647056,53.411764705882355,14.176470588235292,0.1176470588235294,7.882352941176472
Alex Caceres,Sergio Pettis,Herb Dean,2014,"Chicago, Illinois, USA",Red,False,Bantamweight,3,0.0,1.0,0.0,15.0,13.0,4.0,3.0,115.0,76.0,2.0,2.0,92.0,54.0,0.0,14.0,14.0,5.0,1.0,121.0,81.0,0.66,3.0,4.0,2.0,0.5,135.0,93.0,1.0,0.0,17.0,15.0,2.0,2.0,82.0,35.0,8.0,4.0,72.0,23.0,0.0,3.0
Eddie Wineland,Yves Jabouin,Robert Madrigal,2014,"Chicago, Illinois, USA",Red,False,Bantamweight,3,0.0,1.0,0.0,11.833333333333336,7.833333333333332,1.5,0.6666666666666666,59.66666666666666,24.33333333333333,7.5,5.333333333333333,43.83333333333334,14.333333333333336,0.16666666666666666,13.0,8.166666666666666,1.1666666666666667,0.6666666666666666,68.66666666666667,30.33333333333333,0.465,0.0,2.1666666666666665,0.8333333333333334,0.2766666666666667,85.0,42.5,3.0,2.0,9.166666666666666,5.666666666666668,5.0,3.1666666666666665,61.5,18.0,5.333333333333333,4.333333333333333,52.16666666666666,13.333333333333336,0.16666666666666666,10.5
Chico Camus,Yaotzin Meza,Otto Torriero,2014,"Chicago, Illinois, USA",Draw,False,Bantamweight,3,0.0,1.0,0.0,1.0,0.5,0.0,0.0,10.5,2.5,0.5,0.5,7.0,1.0,0.0,3.0,1.5,1.0,0.0,11.0,3.0,0.35,2.0,1.0,0.5,0.25,24.0,15.5,1.0,1.0,1.5,1.5,0.5,0.0,10.5,5.5,1.5,1.5,7.0,2.0,0.5,4.0
Junior Hernandez,Hugo Viana,Otto Torriero,2014,"Chicago, Illinois, USA",Blue,False,Bantamweight,3,1.0,0.0,0.0,14.666666666666664,11.333333333333336,6.0,2.6666666666666665,62.33333333333334,28.33333333333333,3.0,1.6666666666666667,54.0,19.0,1.0,2.6666666666666665,2.333333333333333,0.0,0.0,71.33333333333333,32.666666666666664,0.4466666666666667,0.0,0.0,0.0,0.0,78.66666666666667,39.0,2.0,1.0,11.0,8.333333333333334,7.333333333333332,5.666666666666668,63.0,20.33333333333333,1.0,1.0,53.66666666666666,13.0,0.3333333333333333,6.666666666666668
Daron Cruickshank,Mike Rio,Herb Dean,2014,"Chicago, Illinois, USA",Red,False,Lightweight,3,2.0,0.0,0.0,3.6666666666666665,3.333333333333333,6.333333333333332,5.0,21.66666666666667,7.666666666666668,0.6666666666666666,0.3333333333333333,20.666666666666668,6.333333333333332,0.0,4.333333333333333,3.333333333333333,1.6666666666666667,0.0,28.66666666666667,13.0,0.4633333333333333,0.3333333333333333,5.333333333333333,1.6666666666666667,0.23,44.33333333333334,26.33333333333333,1.0,2.0,4.666666666666667,4.0,5.0,3.0,20.666666666666668,9.0,1.6666666666666667,1.6666666666666667,21.0,8.333333333333334,0.0,1.6666666666666667
George Sullivan,Mike Rhodes,John McCarthy,2014,"Chicago, Illinois, USA",Red,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walt Harris,Nikita Krylov,Robert Madrigal,2014,"Chicago, Illinois, USA",Blue,False,Heavyweight,3,1.0,0.0,0.0,7.0,6.0,51.0,39.0,17.0,6.0,0.0,0.0,59.0,37.0,0.0,2.0,2.0,0.0,0.0,68.0,45.0,0.66,2.0,1.0,0.0,0.0,123.0,98.0,0.0,1.0,2.0,2.0,12.0,7.0,6.0,4.0,24.0,18.0,39.0,26.0,0.0,1.0
Luke Rockhold,Costas Philippou,Herb Dean,2014,"Duluth, Georgia, USA",Red,False,Middleweight,5,1.0,0.0,0.0,5.285714285714286,3.571428571428572,5.571428571428571,3.7142857142857135,69.0,21.857142857142854,9.142857142857142,5.285714285714286,76.85714285714286,26.142857142857146,0.5714285714285714,1.5714285714285714,1.1428571428571428,0.2857142857142857,0.14285714285714285,83.71428571428571,30.857142857142854,0.3971428571428572,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.2371428571428572,103.85714285714286,47.42857142857143,5.0,2.0,10.714285714285714,7.7142857142857135,6.7142857142857135,4.714285714285714,61.0,21.142857142857142,8.714285714285714,5.7142857142857135,56.57142857142857,16.428571428571427,0.14285714285714285,9.142857142857142
Lorenz Larkin,Brad Tavares,Herb Dean,2014,"Duluth, Georgia, USA",Blue,False,Middleweight,3,0.0,4.0,0.0,11.857142857142858,8.571428571428571,7.142857142857142,5.142857142857143,97.42857142857143,37.57142857142857,4.428571428571429,3.1428571428571432,86.14285714285714,28.714285714285715,0.14285714285714285,11.0,8.571428571428571,0.7142857142857143,0.14285714285714285,109.0,45.85714285714285,0.44857142857142857,0.0,4.142857142857143,1.5714285714285714,0.26,125.28571428571428,61.14285714285714,4.0,1.0,11.428571428571427,7.428571428571429,11.714285714285715,8.571428571428571,64.28571428571429,24.57142857142857,4.571428571428571,3.4285714285714284,53.0,18.0,0.14285714285714285,16.142857142857142
TJ Dillashaw,Mike Easton,Dan Miragliotta,2014,"Duluth, Georgia, USA",Red,False,Bantamweight,3,2.0,0.0,0.0,21.6,13.0,14.6,11.6,126.6,39.8,1.8,1.2,100.4,22.6,0.2,21.0,17.0,0.6,0.0,143.0,52.6,0.364,0.0,3.2,1.0,0.24,159.8,67.6,3.0,2.0,16.0,9.4,15.0,9.8,135.2,40.2,0.4,0.0,118.8,28.0,0.0,15.8
Yoel Romero,Derek Brunson,Blake Grice,2014,"Duluth, Georgia, USA",Red,False,Middleweight,3,0.0,2.0,0.0,3.5,2.0,2.0,1.0,53.5,15.0,10.5,5.0,55.0,15.5,0.5,7.5,3.5,2.5,0.0,66.0,21.0,0.405,1.0,6.5,2.0,0.15,88.0,38.5,2.0,0.0,1.0,1.0,2.5,2.0,45.0,18.0,0.0,0.0,35.0,10.0,0.0,11.5
John Moraga,Dustin Ortiz,Dan Miragliotta,2014,"Duluth, Georgia, USA",Red,False,Flyweight,3,0.0,1.0,0.0,17.0,17.0,15.0,14.0,68.0,20.0,21.0,21.0,76.0,28.0,0.0,11.0,10.0,7.0,0.0,104.0,55.0,0.52,0.0,7.0,4.0,0.57,155.0,103.0,1.0,0.0,8.0,5.0,8.0,8.0,71.0,34.0,1.0,1.0,45.0,13.0,0.0,27.0
Cole Miller,Sam Sicilia,Herb Dean,2014,"Duluth, Georgia, USA",Red,False,Featherweight,3,0.0,1.0,0.0,7.5,5.5,5.0,3.0,60.75,17.5,10.0,6.75,66.0,20.25,0.0,2.25,1.5,0.25,0.0,75.75,27.25,0.4350000000000001,0.25,2.25,0.75,0.535,85.0,35.0,1.0,2.0,10.75,5.25,4.5,3.25,77.25,29.75,2.25,2.0,68.75,26.75,0.0,4.5
